SaleID,CustomerID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID,SaleYear
20393,100392,Creta,Electric,Bangalore,2023-06-17,527737,25,2023
20394,100393,XUV300,Diesel,Chennai,2023-10-10,1734512,24,2023
20395,100394,City,CNG,Bangalore,2023-01-27,998061,45,2023
20396,100395,Venue,Petrol,Bangalore,2023-11-27,1248844,13,2023
20397,100396,Creta,Electric,Mumbai,2023-03-24,1263509,37,2023
20398,100397,Creta,Electric,Bangalore,2023-06-22,517568,37,2023
20399,100398,Swift,Electric,Hyderabad,2023-04-30,842928,33,2023
20400,100399,Verna,Electric,Mumbai,2023-04-17,1160212,17,2023
20401,100400,Creta,CNG,Pune,2023-03-12,878491,48,2023
20402,100401,Venue,Diesel,Chennai,2023-11-13,1396337,30,2023
20403,100402,Venue,Diesel,Chennai,2023-08-23,1791014,33,2023
20404,100403,i20,CNG,Hyderabad,2023-06-08,824210,44,2023
20405,100404,City,Petrol,Bangalore,2023-01-04,1296948,46,2023
20406,100405,Creta,Electric,Bangalore,2023-12-02,1618234,29,2023
20407,100406,i20,Petrol,Mumbai,2023-07-06,725059,7,2023
20408,100407,Verna,Diesel,Bangalore,2023-10-03,1332912,12,2023
20409,100408,XUV300,Petrol,Chennai,2023-09-01,906675,38,2023
20410,100409,XUV300,Electric,Delhi,2023-08-19,1231487,50,2023
20411,100410,Venue,Diesel,Mumbai,2023-03-30,1666924,4,2023
20412,100411,Baleno,Diesel,Bangalore,2023-12-10,1168992,29,2023
20413,100412,Baleno,Electric,Mumbai,2023-06-21,1482071,18,2023
20414,100413,XUV300,CNG,Chennai,2023-07-29,701387,11,2023
20415,100414,Verna,Electric,Chennai,2023-07-25,812381,21,2023
20416,100415,City,Diesel,Chennai,2023-03-16,905792,15,2023
20417,100416,XUV300,Diesel,Mumbai,2023-04-21,715905,28,2023
20418,100417,XUV300,Diesel,Delhi,2023-01-27,1674888,21,2023
20419,100418,Verna,Petrol,Bangalore,2023-05-24,1521560,46,2023
20420,100419,Venue,CNG,Hyderabad,2023-08-17,1718836,25,2023
20421,100420,Venue,Diesel,Mumbai,2023-06-10,1526242,12,2023
20422,100421,Creta,Electric,Mumbai,2023-08-17,1628505,8,2023
20423,100422,City,CNG,Bangalore,2023-10-02,1672323,41,2023
20424,100423,City,Electric,Delhi,2023-06-24,1515928,45,2023
20425,100424,i20,Diesel,Pune,2023-07-21,1625245,13,2023
20426,100425,i20,Petrol,Delhi,2023-11-01,1799505,49,2023
20427,100426,City,Electric,Mumbai,2023-02-01,1222014,24,2023
20428,100427,Verna,Diesel,Delhi,2023-07-05,971025,21,2023
20429,100428,Verna,Diesel,Mumbai,2023-07-23,1315158,42,2023
20430,100429,i20,Diesel,Mumbai,2023-06-29,1782111,21,2023
20431,100430,i20,CNG,Mumbai,2023-07-16,1410085,1,2023
20432,100431,Baleno,Electric,Pune,2023-06-29,733624,35,2023
20433,100432,City,Diesel,Bangalore,2023-04-02,1416468,21,2023
20434,100433,Venue,Diesel,Pune,2023-10-05,832155,11,2023
20435,100434,Creta,Diesel,Mumbai,2023-10-03,1426989,38,2023
20436,100435,Creta,Electric,Pune,2023-09-25,1200099,39,2023
20437,100436,City,Diesel,Mumbai,2023-12-26,1252094,50,2023
20438,100437,i20,Diesel,Hyderabad,2023-03-31,1542180,38,2023
20439,100438,Swift,Petrol,Pune,2023-09-08,1617553,31,2023
20440,100439,Creta,Diesel,Delhi,2023-10-17,789135,18,2023
20441,100440,Baleno,Electric,Bangalore,2023-06-28,562557,34,2023
20442,100441,i20,Diesel,Pune,2023-08-25,510606,47,2023
20443,100442,Venue,Petrol,Delhi,2023-12-23,1588369,13,2023
20444,100443,Baleno,Petrol,Bangalore,2023-02-06,1195951,7,2023
20445,100444,XUV300,CNG,Pune,2023-08-17,1404239,24,2023
20446,100445,City,Electric,Bangalore,2023-11-28,1414775,24,2023
20447,100446,i20,Diesel,Mumbai,2023-10-09,803720,16,2023
20448,100447,Swift,Diesel,Hyderabad,2023-05-03,1325380,30,2023
20449,100448,XUV300,Petrol,Mumbai,2023-11-12,861373,34,2023
20450,100449,Swift,Electric,Delhi,2023-01-04,1371253,9,2023
20451,100450,City,Electric,Delhi,2023-05-01,1726763,48,2023
20452,100451,XUV300,Diesel,Hyderabad,2023-01-25,1597148,24,2023
20453,100452,Swift,CNG,Mumbai,2023-10-27,1014721,41,2023
20454,100453,Baleno,Electric,Pune,2023-11-24,540007,24,2023
20455,100454,Creta,CNG,Mumbai,2023-03-08,1490621,41,2023
20456,100455,XUV300,Petrol,Chennai,2023-01-14,1403889,6,2023
20457,100456,Baleno,Diesel,Chennai,2023-08-29,1325377,42,2023
20458,100457,Verna,Diesel,Chennai,2023-11-05,1296629,31,2023
20459,100458,XUV300,Petrol,Mumbai,2023-06-12,941831,38,2023
20460,100459,City,Petrol,Mumbai,2023-11-09,1244310,7,2023
20461,100460,Baleno,Petrol,Mumbai,2023-04-11,1574516,28,2023
20462,100461,Baleno,CNG,Bangalore,2023-05-01,1782114,4,2023
20463,100462,Verna,CNG,Bangalore,2023-10-21,585761,43,2023
20464,100463,Swift,CNG,Chennai,2023-11-01,1503136,29,2023
20465,100464,Venue,CNG,Bangalore,2023-04-23,1426172,35,2023
20466,100465,Venue,Diesel,Hyderabad,2023-01-29,1418485,30,2023
20467,100466,Creta,CNG,Chennai,2023-06-01,1334248,49,2023
20468,100467,Verna,Electric,Bangalore,2023-12-08,962808,20,2023
20469,100468,Baleno,Diesel,Bangalore,2023-01-09,742845,24,2023
20470,100469,Venue,CNG,Pune,2023-05-13,724042,33,2023
20471,100470,XUV300,Petrol,Bangalore,2023-03-12,1484954,47,2023
20472,100471,City,CNG,Pune,2023-10-19,530705,35,2023
20473,100472,Venue,Petrol,Bangalore,2023-04-14,1094140,1,2023
20474,100473,Venue,Petrol,Chennai,2023-11-28,1341881,8,2023
20475,100474,City,Electric,Mumbai,2023-02-20,1781364,32,2023
20476,100475,City,Petrol,Pune,2023-09-29,855709,4,2023
20477,100476,Baleno,Petrol,Mumbai,2023-11-12,1664116,34,2023
20478,100477,i20,Diesel,Chennai,2023-06-06,814955,15,2023
20479,100478,Baleno,CNG,Hyderabad,2023-04-22,1680095,28,2023
20480,100479,Creta,CNG,Chennai,2023-05-17,1020345,5,2023
20481,100480,Venue,Petrol,Mumbai,2023-11-02,1405695,40,2023
20482,100481,XUV300,Electric,Bangalore,2023-05-25,642388,12,2023
20483,100482,Swift,Electric,Bangalore,2023-04-20,1244033,23,2023
20484,100483,Creta,Diesel,Pune,2023-09-19,981209,4,2023
20485,100484,Baleno,Electric,Delhi,2023-07-07,956424,15,2023
20486,100485,Creta,Electric,Mumbai,2023-05-12,1501602,44,2023
20487,100486,Swift,Electric,Delhi,2023-11-10,1050519,50,2023
20488,100487,Venue,Diesel,Pune,2023-12-26,1298069,43,2023
20489,100488,Verna,Electric,Chennai,2023-01-18,550975,9,2023
20490,100489,XUV300,Petrol,Delhi,2023-04-29,1414682,13,2023
20491,100490,City,Petrol,Pune,2023-09-22,1008529,32,2023
20492,100491,Baleno,Diesel,Bangalore,2023-10-22,1251803,46,2023
20493,100492,Verna,Electric,Chennai,2023-11-26,1384670,49,2023
20494,100493,Verna,Diesel,Bangalore,2023-01-13,766765,4,2023
20495,100494,Verna,Electric,Hyderabad,2023-05-30,700024,13,2023
20496,100495,Venue,Electric,Chennai,2023-11-03,1385582,17,2023
20497,100496,Baleno,CNG,Pune,2023-09-18,1676950,46,2023
20498,100497,Venue,Petrol,Chennai,2023-10-03,703549,50,2023
20499,100498,XUV300,CNG,Mumbai,2023-07-09,1095782,9,2023
20500,100499,Verna,Electric,Mumbai,2023-02-13,1504402,38,2023
20501,100500,Verna,Electric,Pune,2023-03-08,1568268,2,2023
20502,100501,Swift,Electric,Chennai,2023-07-12,676249,16,2023
20503,100502,Swift,Electric,Mumbai,2023-12-11,1115729,40,2023
20504,100503,City,Petrol,Mumbai,2023-01-21,653554,3,2023
20505,100504,Venue,CNG,Delhi,2023-10-27,690351,35,2023
20506,100505,City,CNG,Pune,2023-08-29,1244892,34,2023
20507,100506,City,Diesel,Pune,2023-05-08,956536,20,2023
20508,100507,City,CNG,Chennai,2023-06-06,510063,43,2023
20509,100508,Venue,Diesel,Pune,2023-09-04,1006835,11,2023
20510,100509,Venue,Electric,Pune,2023-02-13,788844,11,2023
20511,100510,Baleno,CNG,Bangalore,2023-10-11,942552,11,2023
20512,100511,XUV300,Diesel,Bangalore,2023-01-20,736197,45,2023
20513,100512,i20,CNG,Chennai,2023-06-09,1435001,22,2023
20514,100513,Baleno,Petrol,Pune,2023-02-12,751274,34,2023
20515,100514,XUV300,Petrol,Chennai,2023-08-26,851505,30,2023
20516,100515,Baleno,Diesel,Mumbai,2023-08-10,1010424,20,2023
20517,100516,Venue,CNG,Delhi,2023-04-20,1232857,18,2023
20518,100517,Swift,Petrol,Mumbai,2023-05-28,1425474,3,2023
20519,100518,Baleno,CNG,Bangalore,2023-04-16,1138011,8,2023
20520,100519,Baleno,Diesel,Mumbai,2023-05-07,908266,41,2023
20521,100520,Swift,Electric,Hyderabad,2023-03-11,560322,36,2023
20522,100521,XUV300,Diesel,Chennai,2023-04-27,518541,15,2023
20523,100522,Baleno,Petrol,Pune,2023-03-12,1171756,37,2023
20524,100523,Venue,Diesel,Bangalore,2023-02-13,516593,35,2023
20525,100524,City,CNG,Chennai,2023-05-24,1308363,26,2023
20526,100525,XUV300,CNG,Mumbai,2023-09-29,877369,49,2023
20527,100526,Verna,Diesel,Chennai,2023-09-03,936776,34,2023
20528,100527,Swift,CNG,Pune,2023-01-14,958991,21,2023
20529,100528,Swift,Electric,Hyderabad,2023-07-23,1744434,31,2023
20530,100529,Baleno,Petrol,Pune,2023-09-15,1664692,27,2023
20531,100530,Verna,CNG,Chennai,2023-10-07,593074,14,2023
20532,100531,Venue,Electric,Delhi,2023-04-10,1586119,2,2023
20533,100532,Venue,Diesel,Chennai,2023-10-19,1592347,48,2023
20534,100533,Creta,Diesel,Mumbai,2023-10-01,942362,31,2023
20535,100534,Swift,Electric,Delhi,2023-03-26,531157,10,2023
20536,100535,Swift,Electric,Bangalore,2023-02-20,867459,14,2023
20537,100536,XUV300,Petrol,Hyderabad,2023-10-17,1348898,15,2023
20538,100537,Creta,CNG,Chennai,2023-02-02,1495810,32,2023
20539,100538,City,Electric,Chennai,2023-09-20,1020248,29,2023
20540,100539,Verna,CNG,Bangalore,2023-05-14,1687666,15,2023
20541,100540,Baleno,Diesel,Hyderabad,2023-07-13,1757955,41,2023
20542,100541,Baleno,Petrol,Bangalore,2023-06-26,1729432,32,2023
20543,100542,XUV300,Petrol,Hyderabad,2023-02-01,991188,30,2023
20544,100543,Baleno,CNG,Hyderabad,2023-06-29,577751,18,2023
20545,100544,City,Diesel,Chennai,2023-10-29,850459,28,2023
20546,100545,Venue,Electric,Hyderabad,2023-12-18,1010294,32,2023
20547,100546,Swift,CNG,Mumbai,2023-07-16,1101390,17,2023
20548,100547,Baleno,CNG,Hyderabad,2023-01-13,1578950,43,2023
20549,100548,i20,CNG,Hyderabad,2023-04-03,669878,11,2023
20550,100549,City,Electric,Hyderabad,2023-08-22,1449649,44,2023
20551,100550,Baleno,Electric,Chennai,2023-08-30,674828,43,2023
20552,100551,Swift,Petrol,Delhi,2023-01-18,576330,18,2023
20553,100552,Creta,Electric,Chennai,2023-06-09,1207561,2,2023
20554,100553,City,Diesel,Pune,2023-08-21,1225263,48,2023
20555,100554,Swift,Petrol,Bangalore,2023-12-31,1573874,13,2023
20556,100555,Creta,Diesel,Pune,2023-07-21,670528,26,2023
20557,100556,Creta,CNG,Mumbai,2023-01-21,1452490,35,2023
20558,100557,Creta,Petrol,Bangalore,2023-11-14,965806,17,2023
20559,100558,XUV300,Diesel,Mumbai,2023-12-11,1769251,46,2023
20560,100559,Verna,Electric,Chennai,2023-07-13,1393501,18,2023
20561,100560,City,Petrol,Mumbai,2023-08-15,1490898,47,2023
20562,100561,Creta,Electric,Pune,2023-08-03,1639406,33,2023
20563,100562,Creta,CNG,Bangalore,2023-09-17,1509383,19,2023
20564,100563,XUV300,Electric,Chennai,2023-06-27,1289710,19,2023
20565,100564,City,Diesel,Delhi,2023-05-03,542069,43,2023
20566,100565,Venue,Electric,Pune,2023-02-07,1053586,50,2023
20567,100566,Venue,Electric,Mumbai,2023-10-29,834183,31,2023
20568,100567,i20,Diesel,Mumbai,2023-02-26,1306065,4,2023
20569,100568,Baleno,Petrol,Bangalore,2023-03-30,1651768,47,2023
20570,100569,XUV300,Petrol,Mumbai,2023-12-02,1069256,4,2023
20571,100570,XUV300,Diesel,Delhi,2023-09-28,1748840,29,2023
20572,100571,City,CNG,Bangalore,2023-02-26,1315947,19,2023
20573,100572,i20,Electric,Chennai,2023-02-12,1232940,28,2023
20574,100573,Verna,CNG,Pune,2023-08-09,816364,4,2023
20575,100574,City,Electric,Mumbai,2023-06-19,1743632,21,2023
20576,100575,Creta,Diesel,Hyderabad,2023-10-22,740309,35,2023
20577,100576,XUV300,Diesel,Delhi,2023-04-15,1792946,34,2023
20578,100577,Creta,Diesel,Delhi,2023-11-17,860093,48,2023
20579,100578,Verna,Electric,Bangalore,2023-03-12,1235789,46,2023
20580,100579,Baleno,Petrol,Delhi,2023-01-18,1021747,10,2023
20581,100580,Verna,Electric,Chennai,2023-04-20,1735734,18,2023
20582,100581,City,Electric,Delhi,2023-08-07,670140,38,2023
20583,100582,Swift,Diesel,Chennai,2023-11-09,1485490,12,2023
20584,100583,Swift,Petrol,Mumbai,2023-02-16,884518,18,2023
20585,100584,XUV300,Electric,Hyderabad,2023-04-10,1636381,33,2023
20586,100585,Venue,Electric,Mumbai,2023-05-19,1328986,30,2023
20587,100586,Baleno,CNG,Pune,2023-05-04,1765955,2,2023
20588,100587,Verna,Petrol,Delhi,2023-11-19,1223526,50,2023
20589,100588,Swift,Electric,Delhi,2023-12-03,1726442,1,2023
20590,100589,City,Electric,Hyderabad,2023-09-30,607355,38,2023
20591,100590,XUV300,Petrol,Bangalore,2023-12-16,1351825,48,2023
20592,100591,Swift,Petrol,Chennai,2023-03-05,1749166,27,2023
20593,100592,Creta,Electric,Hyderabad,2023-06-28,585157,10,2023
20594,100593,Verna,Diesel,Chennai,2023-05-27,1483905,47,2023
20595,100594,Venue,Petrol,Bangalore,2023-05-31,1630553,38,2023
20596,100595,Creta,CNG,Pune,2023-07-30,1450504,26,2023
20597,100596,Creta,Petrol,Chennai,2023-10-23,1733785,40,2023
20598,100597,Venue,Electric,Bangalore,2023-07-21,570298,41,2023
20599,100598,Creta,CNG,Bangalore,2023-05-29,1074973,8,2023
20600,100599,Swift,Petrol,Hyderabad,2023-05-11,724113,30,2023
20601,100600,XUV300,Diesel,Pune,2023-03-19,587084,15,2023
20602,100601,Baleno,Petrol,Hyderabad,2023-02-10,578525,38,2023
20603,100602,Baleno,Petrol,Delhi,2023-12-03,1370196,10,2023
20604,100603,Baleno,Petrol,Bangalore,2023-06-27,1787954,40,2023
20605,100604,Creta,Electric,Pune,2023-04-25,1238774,39,2023
20606,100605,Creta,CNG,Chennai,2023-07-23,647771,41,2023
20607,100606,Swift,CNG,Mumbai,2023-01-26,1444956,6,2023
20608,100607,Swift,CNG,Chennai,2023-01-01,1139617,38,2023
20609,100608,Venue,Electric,Bangalore,2023-11-15,745857,42,2023
20610,100609,Venue,Diesel,Chennai,2023-04-25,1551685,48,2023
20611,100610,City,Electric,Mumbai,2023-01-13,1403701,44,2023
20612,100611,Venue,Petrol,Delhi,2023-03-21,1029265,49,2023
20613,100612,City,Diesel,Chennai,2023-04-19,967604,40,2023
20614,100613,i20,Electric,Delhi,2023-01-04,766849,27,2023
20615,100614,City,Electric,Chennai,2023-12-09,1422726,8,2023
20616,100615,Swift,CNG,Hyderabad,2023-05-09,1580359,21,2023
20617,100616,i20,Diesel,Hyderabad,2023-04-12,1007601,25,2023
20618,100617,Venue,Petrol,Bangalore,2023-06-27,1562853,9,2023
20619,100618,XUV300,Petrol,Chennai,2023-08-07,1078836,7,2023
20620,100619,Baleno,Electric,Bangalore,2023-04-23,798228,8,2023
20621,100620,XUV300,Diesel,Pune,2023-12-08,951728,18,2023
20622,100621,City,CNG,Hyderabad,2023-07-07,1028123,37,2023
20623,100622,Swift,Diesel,Delhi,2023-03-18,1511146,50,2023
20624,100623,Swift,CNG,Mumbai,2023-11-02,866024,45,2023
20625,100624,Venue,Diesel,Mumbai,2023-04-13,1393691,45,2023
20626,100625,City,Diesel,Mumbai,2023-07-08,509558,26,2023
20627,100626,City,Electric,Delhi,2023-06-23,1734247,45,2023
20628,100627,Verna,CNG,Delhi,2023-05-12,1786171,5,2023
20629,100628,i20,Electric,Delhi,2023-08-12,1093108,46,2023
20630,100629,Baleno,Petrol,Pune,2023-01-15,972542,50,2023
20631,100630,XUV300,CNG,Bangalore,2023-10-02,1335662,40,2023
20632,100631,Baleno,Electric,Pune,2023-01-03,1731095,14,2023
20633,100632,Verna,Electric,Mumbai,2023-08-31,1360124,42,2023
20634,100633,XUV300,Diesel,Hyderabad,2023-03-26,1147601,36,2023
20635,100634,Venue,CNG,Pune,2023-01-19,1026591,42,2023
20636,100635,Venue,Electric,Pune,2023-09-21,1415208,22,2023
20637,100636,City,Diesel,Delhi,2023-09-24,583296,20,2023
20638,100637,Venue,Electric,Delhi,2023-09-15,1054022,11,2023
20639,100638,Venue,CNG,Pune,2023-05-29,1042948,25,2023
20640,100639,XUV300,Electric,Hyderabad,2023-12-11,853355,25,2023
20641,100640,Baleno,Diesel,Delhi,2023-01-21,607158,34,2023
20642,100641,Swift,Electric,Mumbai,2023-06-06,1795193,41,2023
20643,100642,City,Diesel,Mumbai,2023-12-26,1222229,16,2023
20644,100643,City,Electric,Hyderabad,2023-11-16,1005071,34,2023
20645,100644,Swift,CNG,Mumbai,2023-02-12,1430246,2,2023
20646,100645,Venue,Diesel,Bangalore,2023-03-28,1106695,41,2023
20647,100646,Swift,Petrol,Bangalore,2023-03-26,1318685,35,2023
20648,100647,Baleno,Electric,Delhi,2023-12-17,1414678,4,2023
20649,100648,City,Electric,Chennai,2023-04-28,1707551,32,2023
20650,100649,i20,Petrol,Delhi,2023-11-04,1348572,42,2023
20651,100650,i20,Electric,Mumbai,2023-04-02,1378779,44,2023
20652,100651,i20,CNG,Mumbai,2023-07-22,1091217,3,2023
20653,100652,Baleno,Diesel,Chennai,2023-05-14,1029808,49,2023
20654,100653,Verna,CNG,Mumbai,2023-08-18,1123486,4,2023
20655,100654,Creta,CNG,Chennai,2023-09-02,937883,9,2023
20656,100655,Verna,Petrol,Chennai,2023-01-22,1555447,20,2023
20657,100656,Verna,CNG,Mumbai,2023-01-02,1038576,11,2023
20658,100657,i20,Petrol,Pune,2023-11-03,1711110,42,2023
20659,100658,Swift,Diesel,Bangalore,2023-07-13,537467,43,2023
20660,100659,Verna,Diesel,Mumbai,2023-01-03,1330051,42,2023
20661,100660,i20,Diesel,Pune,2023-08-01,692048,40,2023
20662,100661,City,CNG,Pune,2023-08-20,1563249,39,2023
20663,100662,Verna,Diesel,Hyderabad,2023-05-11,1113334,40,2023
20664,100663,Creta,CNG,Delhi,2023-05-12,1712977,47,2023
20665,100664,i20,Diesel,Chennai,2023-05-22,546055,7,2023
20666,100665,Venue,Diesel,Hyderabad,2023-04-22,1175427,15,2023
20667,100666,Swift,Diesel,Bangalore,2023-03-25,1048929,17,2023
20668,100667,Venue,Electric,Mumbai,2023-04-19,569229,10,2023
20669,100668,Verna,CNG,Delhi,2023-09-12,1350813,50,2023
20670,100669,i20,CNG,Delhi,2023-07-02,1054187,31,2023
20671,100670,Creta,CNG,Pune,2023-11-13,1317358,4,2023
20672,100671,Venue,Petrol,Bangalore,2023-02-06,936580,30,2023
20673,100672,Swift,CNG,Delhi,2023-06-07,508967,45,2023
20674,100673,XUV300,Electric,Bangalore,2023-12-14,1388434,49,2023
20675,100674,XUV300,Diesel,Hyderabad,2023-07-07,1407132,26,2023
20676,100675,Baleno,Petrol,Hyderabad,2023-05-29,837798,46,2023
20677,100676,City,Electric,Hyderabad,2023-06-22,1301130,8,2023
20678,100677,Swift,Electric,Chennai,2023-07-12,921675,8,2023
20679,100678,XUV300,Electric,Pune,2023-04-28,779081,15,2023
20680,100679,Baleno,CNG,Delhi,2023-11-14,1560618,29,2023
20681,100680,Verna,Electric,Chennai,2023-03-27,886360,3,2023
20682,100681,i20,Diesel,Pune,2023-09-15,750609,18,2023
20683,100682,Swift,Petrol,Delhi,2023-10-13,1098658,14,2023
20684,100683,Venue,Diesel,Pune,2023-01-28,641285,46,2023
20685,100684,Verna,CNG,Pune,2023-03-22,652991,13,2023
20686,100685,Verna,Diesel,Bangalore,2023-03-24,1634707,32,2023
20687,100686,Baleno,Electric,Pune,2023-03-30,927631,5,2023
20688,100687,Creta,Diesel,Pune,2023-12-16,1779539,40,2023
20689,100688,Creta,CNG,Mumbai,2023-12-25,1703928,24,2023
20690,100689,City,CNG,Pune,2023-02-10,1688970,31,2023
20691,100690,i20,Diesel,Chennai,2023-08-10,1735285,8,2023
20692,100691,Verna,CNG,Pune,2023-08-11,1430630,44,2023
20693,100692,Verna,CNG,Hyderabad,2023-10-15,1689549,12,2023
20694,100693,Swift,CNG,Chennai,2023-01-27,1471750,11,2023
20695,100694,XUV300,CNG,Delhi,2023-12-06,827646,30,2023
20696,100695,XUV300,CNG,Chennai,2023-04-13,936320,9,2023
20697,100696,i20,CNG,Mumbai,2023-11-08,684700,42,2023
20698,100697,Verna,Diesel,Hyderabad,2023-04-27,1130584,32,2023
20699,100698,Verna,Diesel,Hyderabad,2023-02-01,612050,20,2023
20700,100699,i20,Electric,Mumbai,2023-06-03,1457744,21,2023
20701,100700,i20,Petrol,Pune,2023-08-03,1559877,4,2023
20702,100701,Creta,Petrol,Chennai,2023-07-15,1540126,32,2023
20703,100702,Verna,Petrol,Hyderabad,2023-07-08,1745563,43,2023
20704,100703,Verna,Diesel,Chennai,2023-08-12,517029,36,2023
20705,100704,Swift,Diesel,Hyderabad,2023-11-18,1161783,3,2023
20706,100705,XUV300,Diesel,Bangalore,2023-03-11,806944,10,2023
20707,100706,Verna,Petrol,Chennai,2023-05-09,758860,5,2023
20708,100707,Verna,Electric,Delhi,2023-12-23,941541,3,2023
20709,100708,Verna,Diesel,Bangalore,2023-09-29,914556,11,2023
20710,100709,i20,CNG,Hyderabad,2023-05-02,1126393,31,2023
20711,100710,i20,Diesel,Delhi,2023-11-10,758503,50,2023
20712,100711,Swift,Petrol,Chennai,2023-10-19,1161409,6,2023
20713,100712,Creta,Electric,Chennai,2023-09-28,668708,27,2023
20714,100713,Swift,Diesel,Delhi,2023-03-13,1252248,29,2023
20715,100714,Verna,Electric,Mumbai,2023-04-08,1326964,24,2023
20716,100715,Venue,Diesel,Chennai,2023-01-06,1246703,24,2023
20717,100716,Swift,Petrol,Bangalore,2023-11-17,1350001,20,2023
20718,100717,Creta,CNG,Hyderabad,2023-12-25,959801,48,2023
20719,100718,City,Diesel,Mumbai,2023-06-18,606868,2,2023
20720,100719,Creta,Electric,Delhi,2023-12-29,577039,18,2023
20721,100720,Venue,Petrol,Hyderabad,2023-10-31,1024090,1,2023
20722,100721,Verna,CNG,Delhi,2023-03-08,1545357,3,2023
20723,100722,Baleno,CNG,Hyderabad,2023-07-17,1379159,49,2023
20724,100723,i20,Electric,Chennai,2023-05-08,1053611,1,2023
20725,100724,Creta,Electric,Hyderabad,2023-01-03,812778,23,2023
20726,100725,i20,Diesel,Pune,2023-02-09,1340986,9,2023
20727,100726,City,Diesel,Pune,2023-11-09,786999,39,2023
20728,100727,Baleno,Diesel,Mumbai,2023-12-19,1749776,18,2023
20729,100728,City,Petrol,Pune,2023-05-20,518178,5,2023
20730,100729,Verna,Electric,Delhi,2023-08-22,780336,26,2023
20731,100730,City,Electric,Delhi,2023-08-07,1113154,31,2023
20732,100731,Venue,Petrol,Delhi,2023-04-06,982210,45,2023
20733,100732,XUV300,Petrol,Mumbai,2023-01-28,665992,39,2023
20734,100733,Swift,Diesel,Pune,2023-08-26,1322207,48,2023
20735,100734,Verna,Diesel,Chennai,2023-11-12,1795357,18,2023
20736,100735,i20,Diesel,Mumbai,2023-04-04,1192853,23,2023
20737,100736,Baleno,Diesel,Pune,2023-02-14,1189035,36,2023
20738,100737,XUV300,Petrol,Bangalore,2023-10-02,1698788,23,2023
20739,100738,Creta,Petrol,Delhi,2023-03-26,887411,44,2023
20740,100739,Baleno,Electric,Bangalore,2023-09-10,958573,5,2023
