Sale ID,Customer ID,CarModel,FuelType,City,SaleDate,Price,SalesPersonID,abc
40412,100411,Venue,Electric,Chennai,1/2/2025,677186,5,
40413,100412,Verna,CNG,Chennai,5/11/2025,879489,46,
40414,100413,Creta,CNG,Chennai,9/22/2025,1030457,7,
40415,100414,XUV300,CNG,Bangalore,12/2/2025,1081743,23,
40416,100415,Verna,CNG,Chennai,11/12/2025,1296609,17,
40417,100416,Verna,Diesel,Pune,2/2/2025,1763835,15,
40418,100417,i20,CNG,Pune,3/2/2025,1683461,35,
40419,100418,i20,Electric,Chennai,4/12/2025,1299410,18,
40420,100419,Creta,Electric,Chennai,7/13/2025,813052,27,
40421,100420,Verna,Petrol,Chennai,12/2/2025,562004,1,
40422,100421,XUV300,Diesel,Mumbai,4/6/2025,1278274,30,
40423,100422,Baleno,Electric,Chennai,1/15/2025,614231,22,
40424,100423,Swift,CNG,Hyderabad,1/29/2025,668351,24,
40425,100424,City,Diesel,Mumbai,12/3/2025,508349,10,
40426,100425,i20,Diesel,Bangalore,2/13/2025,714821,23,
40427,100426,XUV300,CNG,Chennai,3/22/2025,1333190,1,
40428,100427,Baleno,Electric,Delhi,2/14/2025,1603264,2,
40429,100428,i20,Petrol,Mumbai,10/5/2025,1534909,20,
40430,100429,Creta,Petrol,Chennai,11/15/2025,1187571,21,
40431,100430,Baleno,Diesel,Mumbai,10/5/2025,1387893,25,
40432,100431,City,Diesel,Mumbai,9/11/2025,1495659,47,
40433,100432,XUV300,CNG,Chennai,9/8/2025,776944,50,
40434,100433,Swift,Petrol,Chennai,5/21/2025,524772,25,
40435,100434,Venue,Petrol,Bangalore,10/23/2025,1444454,43,
40436,100435,XUV300,Petrol,Bangalore,1/23/2025,579687,21,
40437,100436,City,Diesel,Delhi,6/27/2025,607489,3,
40438,100437,Venue,Diesel,Delhi,3/7/2025,1471596,29,
40439,100438,City,CNG,Bangalore,9/30/2025,1791025,30,
40440,100439,Venue,CNG,Bangalore,7/15/2025,861544,42,
40441,100440,XUV300,Electric,Bangalore,8/24/2025,930793,4,
40442,100441,City,Diesel,Chennai,10/15/2025,1682443,33,
40443,100442,XUV300,CNG,Hyderabad,2/9/2025,1250543,44,
40444,100443,i20,CNG,Delhi,5/21/2025,700333,6,
40445,100444,Baleno,Petrol,Mumbai,8/31/2025,689005,48,
40446,100445,Venue,Diesel,Mumbai,2/5/2025,769447,47,
40447,100446,Creta,Electric,Mumbai,5/29/2025,680907,15,
40448,100447,City,Petrol,Chennai,6/1/2025,782549,7,
40449,100448,City,CNG,Delhi,8/26/2025,592626,28,
40450,100449,Verna,Petrol,Chennai,2/10/2025,1118385,16,
40451,100450,i20,CNG,Hyderabad,1/15/2025,633504,34,
40452,100451,Swift,CNG,Pune,8/1/2025,1548945,48,
40453,100452,Creta,CNG,Hyderabad,5/4/2025,1646153,45,
40454,100453,Venue,Diesel,Delhi,1/11/2025,687656,34,
40455,100454,City,Diesel,Pune,3/29/2025,1019466,17,
40456,100455,Verna,Petrol,Hyderabad,10/2/2025,1357608,5,
40457,100456,City,Petrol,Pune,4/14/2025,1044907,16,
40458,100457,XUV300,CNG,Pune,2/13/2025,1630088,23,
40459,100458,i20,CNG,Delhi,6/3/2025,1158420,37,
40460,100459,i20,CNG,Delhi,11/11/2025,1096861,46,
40461,100460,Baleno,Diesel,Chennai,9/24/2025,776239,28,
40462,100461,Venue,Electric,Pune,2/6/2025,1743335,12,
40463,100462,XUV300,Petrol,Bangalore,9/28/2025,1031727,12,
40464,100463,XUV300,CNG,Pune,9/22/2025,1148521,23,
40465,100464,Baleno,Petrol,Hyderabad,12/19/2025,1034550,11,
40466,100465,Venue,Electric,Mumbai,7/18/2025,1097665,36,
40467,100466,Venue,Electric,Delhi,2/6/2025,869847,5,
40468,100467,i20,Petrol,Hyderabad,4/25/2025,1055515,12,
40469,100468,City,Electric,Pune,12/17/2025,514292,14,
40470,100469,i20,Petrol,Pune,12/6/2025,527541,38,
40471,100470,Verna,Diesel,Hyderabad,12/30/2025,934311,42,
40472,100471,Baleno,Diesel,Pune,9/27/2025,676179,13,
40473,100472,XUV300,Petrol,Hyderabad,7/20/2025,856919,3,
40474,100473,i20,Electric,Hyderabad,2/21/2025,1508788,24,
40475,100474,Creta,Petrol,Bangalore,4/17/2025,946119,48,
40476,100475,Swift,Diesel,Delhi,3/8/2025,731194,13,
40477,100476,Verna,Diesel,Mumbai,2/4/2025,1152344,12,
40478,100477,Swift,Diesel,Delhi,12/18/2025,1783241,35,
40479,100478,Verna,Electric,Bangalore,6/29/2025,745556,37,
40480,100479,Baleno,Petrol,Hyderabad,11/9/2025,1085606,49,
40481,100480,Swift,Petrol,Mumbai,1/27/2025,1053360,44,
40482,100481,Verna,Petrol,Delhi,10/7/2025,866064,41,
40483,100482,Swift,CNG,Chennai,1/22/2025,1303860,27,
40484,100483,Baleno,Petrol,Chennai,11/24/2025,759672,15,
40485,100484,Verna,CNG,Hyderabad,1/22/2025,533465,3,
40486,100485,XUV300,Electric,Hyderabad,9/26/2025,775659,48,
40487,100486,i20,Petrol,Pune,5/15/2025,1355252,45,
40488,100487,Baleno,Petrol,Bangalore,12/25/2025,1086981,11,
40489,100488,Swift,Petrol,Mumbai,4/24/2025,1169853,42,
40490,100489,i20,Diesel,Mumbai,10/7/2025,1435054,9,
40491,100490,Baleno,Petrol,Delhi,2/14/2025,1256576,10,
40492,100491,Venue,Diesel,Chennai,3/24/2025,1622095,6,
40493,100492,i20,CNG,Delhi,8/5/2025,781343,37,
40494,100493,City,Electric,Bangalore,5/10/2025,1046490,17,
40495,100494,Swift,CNG,Delhi,9/23/2025,1235982,9,
40496,100495,Creta,CNG,Pune,3/5/2025,724449,27,
40497,100496,XUV300,Diesel,Hyderabad,1/2/2025,925774,46,
40498,100497,Venue,Petrol,Delhi,4/26/2025,804478,32,
40499,100498,Verna,CNG,Bangalore,7/7/2025,1269563,48,
40500,100499,Venue,CNG,Delhi,9/23/2025,1102953,50,
40501,100500,Baleno,Petrol,Bangalore,5/23/2025,1522224,16,
40502,100501,Venue,Diesel,Pune,11/24/2025,1466517,21,
40503,100502,Creta,Diesel,Hyderabad,2/9/2025,1539656,17,
40504,100503,Verna,Diesel,Chennai,11/6/2025,1405053,7,
40505,100504,i20,CNG,Hyderabad,8/20/2025,1285192,9,
40506,100505,i20,Petrol,Chennai,3/20/2025,1202137,7,
40507,100506,Verna,Diesel,Delhi,11/27/2025,773033,21,
40508,100507,Verna,Diesel,Delhi,4/27/2025,994584,48,
40509,100508,i20,Diesel,Delhi,8/22/2025,890420,21,
40510,100509,Creta,Electric,Bangalore,4/30/2025,1310794,45,
40511,100510,Verna,CNG,Mumbai,3/12/2025,720331,26,
40512,100511,Creta,Electric,Chennai,11/12/2025,975840,20,
40513,100512,Swift,Electric,Pune,10/26/2025,1510485,41,
40514,100513,Baleno,Electric,Delhi,6/27/2025,1676039,17,
40515,100514,Swift,Electric,Delhi,3/20/2025,1251830,50,
40516,100515,Swift,Diesel,Mumbai,1/9/2025,1212724,36,
40517,100516,Swift,Diesel,Mumbai,7/23/2025,1560061,36,
40518,100517,City,CNG,Pune,5/12/2025,551526,8,
40519,100518,XUV300,Petrol,Delhi,3/28/2025,795277,20,
40520,100519,XUV300,Petrol,Bangalore,3/20/2025,730487,2,
40521,100520,XUV300,Diesel,Pune,6/24/2025,1020241,29,
40522,100521,i20,CNG,Pune,1/10/2025,831970,12,
40523,100522,Venue,Petrol,Hyderabad,11/13/2025,1213339,38,
40524,100523,i20,Electric,Mumbai,1/4/2025,1740292,15,
40525,100524,Baleno,CNG,Chennai,1/18/2025,1414376,5,
40526,100525,Baleno,CNG,Hyderabad,9/22/2025,718352,32,
40527,100526,Creta,Petrol,Delhi,4/25/2025,1574585,19,
40528,100527,i20,Petrol,Delhi,3/14/2025,1418079,25,
40529,100528,Baleno,Diesel,Delhi,12/1/2025,1147225,4,
40530,100529,Verna,Diesel,Hyderabad,4/2/2025,616261,14,
40531,100530,City,CNG,Hyderabad,5/28/2025,936200,8,
40532,100531,XUV300,Petrol,Mumbai,9/29/2025,1344205,21,
40533,100532,Verna,CNG,Bangalore,6/6/2025,1250208,37,
40534,100533,XUV300,Diesel,Pune,12/28/2025,1306732,25,
40535,100534,i20,Electric,Pune,3/20/2025,1664289,10,
40536,100535,XUV300,Diesel,Delhi,3/13/2025,996917,4,
40537,100536,Venue,Electric,Delhi,1/11/2025,836692,21,
40538,100537,Baleno,Petrol,Pune,7/16/2025,1348715,24,
40539,100538,Creta,CNG,Hyderabad,7/29/2025,681493,23,
40540,100539,Swift,Electric,Pune,4/5/2025,1111215,21,
40541,100540,XUV300,Petrol,Hyderabad,5/24/2025,1784812,47,
40542,100541,Verna,Electric,Bangalore,2/19/2025,1002736,31,
40543,100542,Swift,CNG,Bangalore,9/21/2025,1465673,29,
40544,100543,City,Petrol,Mumbai,6/22/2025,993808,43,
40545,100544,Swift,CNG,Hyderabad,3/6/2025,1002749,25,
40546,100545,City,CNG,Pune,10/19/2025,756993,8,
40547,100546,Creta,CNG,Pune,6/22/2025,833434,19,
40548,100547,Swift,CNG,Pune,5/14/2025,615151,26,
40549,100548,Baleno,Diesel,Chennai,10/8/2025,1192091,50,
40550,100549,City,Petrol,Delhi,10/6/2025,1786210,38,
40551,100550,i20,Diesel,Hyderabad,9/25/2025,647987,25,
40552,100551,Baleno,Petrol,Bangalore,7/25/2025,1521651,47,
40553,100552,City,Petrol,Hyderabad,12/7/2025,689503,35,
40554,100553,Creta,CNG,Chennai,2/24/2025,1382743,47,
40555,100554,Swift,Petrol,Mumbai,1/31/2025,1090450,29,
40556,100555,Verna,Diesel,Mumbai,2/26/2025,1199786,37,
40557,100556,XUV300,Electric,Pune,10/17/2025,1496329,32,
40558,100557,Baleno,Petrol,Pune,7/31/2025,1525434,24,
40559,100558,XUV300,Diesel,Hyderabad,5/2/2025,1675153,27,
40560,100559,Verna,Diesel,Delhi,1/14/2025,1344230,22,
40561,100560,Baleno,Petrol,Hyderabad,10/26/2025,1565352,28,
40562,100561,Venue,Petrol,Mumbai,12/17/2025,1061649,19,
40563,100562,i20,Petrol,Mumbai,5/21/2025,925844,30,
40564,100563,Venue,Petrol,Pune,3/11/2025,1184204,15,
40565,100564,Baleno,CNG,Chennai,10/15/2025,1135843,45,
40566,100565,Baleno,Diesel,Hyderabad,9/8/2025,1131547,46,
40567,100566,Creta,Electric,Bangalore,9/3/2025,1408828,4,
40568,100567,Venue,Diesel,Mumbai,4/29/2025,820959,26,
40569,100568,Venue,Diesel,Bangalore,4/8/2025,1415450,43,
40570,100569,Venue,Petrol,Delhi,10/16/2025,1245571,39,
40571,100570,XUV300,Petrol,Chennai,3/31/2025,1375758,31,
40572,100571,Verna,Petrol,Delhi,1/21/2025,1290073,20,
40573,100572,Swift,Petrol,Hyderabad,5/20/2025,1231397,4,
40574,100573,Verna,Electric,Hyderabad,8/8/2025,1787435,24,
40575,100574,Swift,Petrol,Mumbai,11/11/2025,1135240,6,
40576,100575,Verna,Petrol,Bangalore,10/24/2025,1152434,27,
40577,100576,City,Electric,Pune,10/18/2025,562786,46,
40578,100577,Creta,Petrol,Delhi,3/30/2025,1462990,7,
40579,100578,Creta,Electric,Hyderabad,3/17/2025,1177542,47,
40580,100579,Verna,CNG,Pune,5/17/2025,1749863,22,
40581,100580,Swift,Diesel,Mumbai,10/2/2025,1534557,12,
40582,100581,Venue,Petrol,Pune,10/18/2025,1408177,11,
40583,100582,Baleno,Electric,Delhi,7/29/2025,1135187,11,
40584,100583,Baleno,Petrol,Bangalore,7/14/2025,619951,37,
40585,100584,Venue,Electric,Hyderabad,10/30/2025,1485918,12,
40586,100585,XUV300,Diesel,Hyderabad,5/11/2025,1037364,30,
40587,100586,Creta,Electric,Delhi,11/29/2025,989787,6,
40588,100587,Baleno,CNG,Hyderabad,4/28/2025,670112,44,
40589,100588,City,Diesel,Chennai,9/27/2025,895207,17,
40590,100589,City,Petrol,Chennai,5/7/2025,1124495,24,
40591,100590,City,Electric,Pune,8/3/2025,647505,46,
40592,100591,Venue,Diesel,Bangalore,5/28/2025,896391,36,
40593,100592,Venue,Petrol,Pune,6/29/2025,695890,23,
40594,100593,i20,CNG,Mumbai,3/11/2025,1463640,47,
40595,100594,i20,Petrol,Mumbai,8/27/2025,700434,24,
40596,100595,City,Electric,Hyderabad,4/17/2025,1609053,39,
40597,100596,i20,CNG,Bangalore,11/15/2025,1142568,4,
40598,100597,Swift,CNG,Pune,4/12/2025,858729,23,
40599,100598,Swift,Petrol,Mumbai,6/21/2025,770759,4,
40600,100599,City,Diesel,Delhi,1/26/2025,1145377,46,
40601,100600,City,CNG,Bangalore,5/3/2025,761490,4,
40602,100601,Verna,Electric,Pune,11/9/2025,1690079,10,
40603,100602,Venue,Diesel,Chennai,10/28/2025,548310,7,
40604,100603,Creta,Diesel,Chennai,10/18/2025,1742496,16,
40605,100604,XUV300,Diesel,Mumbai,4/11/2025,1236522,42,
40606,100605,Creta,Electric,Pune,7/11/2025,1761505,44,
40607,100606,Creta,Electric,Bangalore,12/3/2025,831606,38,
40608,100607,Creta,Petrol,Hyderabad,1/30/2025,1695241,37,
40609,100608,Creta,Petrol,Hyderabad,8/15/2025,1478335,39,
40610,100609,Baleno,Petrol,Mumbai,7/16/2025,1037205,47,
40611,100610,Baleno,Diesel,Pune,3/13/2025,1681648,28,
40612,100611,Baleno,Diesel,Pune,11/23/2025,1780810,21,
40613,100612,i20,Diesel,Bangalore,2/25/2025,1320660,36,
40614,100613,Creta,Petrol,Bangalore,9/3/2025,1618598,16,
40615,100614,Verna,Electric,Bangalore,12/27/2025,931981,20,
40616,100615,XUV300,Diesel,Hyderabad,8/2/2025,983542,6,
40617,100616,XUV300,Diesel,Chennai,3/23/2025,1271081,46,
40618,100617,City,Electric,Bangalore,12/25/2025,1011133,46,
40619,100618,Venue,Petrol,Delhi,4/10/2025,1410890,14,
40620,100619,Creta,CNG,Pune,11/5/2025,790820,31,
40621,100620,Swift,Petrol,Hyderabad,12/12/2025,923335,26,
40622,100621,Verna,CNG,Mumbai,4/9/2025,1582131,41,
40623,100622,Baleno,Electric,Bangalore,3/19/2025,965949,37,
40624,100623,Swift,Petrol,Hyderabad,4/20/2025,639311,43,
40625,100624,XUV300,Electric,Pune,6/14/2025,1185525,14,
40626,100625,City,Diesel,Hyderabad,4/24/2025,1445069,32,
40627,100626,Baleno,CNG,Bangalore,3/10/2025,523567,12,
40628,100627,Verna,CNG,Bangalore,5/29/2025,1657985,5,
40629,100628,Verna,CNG,Bangalore,5/18/2025,970917,49,
40630,100629,Baleno,CNG,Pune,1/21/2025,994601,30,
40631,100630,Creta,CNG,Pune,7/26/2025,1129979,50,
40632,100631,i20,Diesel,Chennai,10/17/2025,1556629,38,
40633,100632,i20,Petrol,Bangalore,11/24/2025,1199534,41,
40634,100633,XUV300,CNG,Delhi,8/30/2025,782648,30,
40635,100634,Creta,Diesel,Mumbai,10/30/2025,781989,18,
40636,100635,XUV300,Diesel,Bangalore,2/17/2025,1713731,30,
40637,100636,Verna,Diesel,Hyderabad,3/16/2025,803321,50,
40638,100637,i20,Electric,Mumbai,3/27/2025,1202010,43,
40639,100638,Creta,Electric,Bangalore,10/22/2025,1172282,18,
40640,100639,i20,Diesel,Hyderabad,9/9/2025,530274,15,
40641,100640,Venue,Diesel,Hyderabad,8/10/2025,1272751,15,
40642,100641,Verna,Diesel,Mumbai,12/29/2025,1366299,36,
40643,100642,Verna,CNG,Delhi,4/11/2025,1146956,48,
40644,100643,Venue,CNG,Hyderabad,7/20/2025,1041442,48,
40645,100644,Verna,CNG,Pune,11/7/2025,1502876,17,
40646,100645,City,CNG,Delhi,6/5/2025,914577,17,
40647,100646,XUV300,Petrol,Chennai,5/23/2025,755971,29,
40648,100647,Verna,Diesel,Mumbai,12/31/2025,1550593,25,
40649,100648,Verna,Diesel,Bangalore,6/25/2025,1564490,11,
40650,100649,Baleno,Electric,Chennai,6/3/2025,959714,9,
40651,100650,Venue,Petrol,Chennai,3/29/2025,1354302,43,
40652,100651,City,Electric,Pune,3/4/2025,1414876,4,
40653,100652,i20,Electric,Chennai,10/3/2025,924560,11,
40654,100653,Venue,Electric,Hyderabad,9/7/2025,661115,44,
40655,100654,Verna,Petrol,Delhi,9/3/2025,1000479,2,
40656,100655,i20,Diesel,Bangalore,12/15/2025,1241119,29,
40657,100656,Swift,Diesel,Pune,10/6/2025,1095911,41,
40658,100657,Venue,Petrol,Delhi,10/3/2025,820262,10,
40659,100658,Creta,Electric,Bangalore,12/16/2025,591714,42,
40660,100659,Creta,CNG,Bangalore,12/23/2025,941600,28,
40661,100660,City,Petrol,Delhi,2/8/2025,1200182,32,
40662,100661,Venue,Electric,Delhi,5/8/2025,1711466,20,
40663,100662,Verna,Petrol,Bangalore,2/14/2025,865804,42,
40664,100663,XUV300,CNG,Mumbai,7/10/2025,877773,40,
40665,100664,i20,Diesel,Pune,9/13/2025,1438414,12,
40666,100665,Baleno,Electric,Chennai,8/24/2025,1520185,50,
40667,100666,City,CNG,Hyderabad,1/15/2025,634241,19,
40668,100667,Baleno,Diesel,Mumbai,11/23/2025,1019631,33,
40669,100668,Creta,Diesel,Bangalore,8/26/2025,698143,44,
40670,100669,Creta,Diesel,Delhi,9/23/2025,895523,22,
40671,100670,Swift,Petrol,Mumbai,1/9/2025,1040612,12,
40672,100671,Venue,Diesel,Hyderabad,10/5/2025,1431337,14,
40673,100672,Baleno,CNG,Hyderabad,4/11/2025,506708,14,
40674,100673,Venue,CNG,Hyderabad,5/3/2025,1222471,5,
40675,100674,City,Diesel,Bangalore,8/24/2025,1679293,27,
40676,100675,XUV300,Diesel,Bangalore,6/17/2025,1627550,46,
40677,100676,i20,Petrol,Pune,10/29/2025,624858,15,
40678,100677,Venue,Electric,Mumbai,6/26/2025,1074819,41,
40679,100678,Swift,CNG,Bangalore,7/6/2025,631830,28,
40680,100679,Venue,Electric,Hyderabad,8/1/2025,1564056,37,
40681,100680,Baleno,Diesel,Hyderabad,11/19/2025,716883,45,
40682,100681,Baleno,Petrol,Chennai,11/23/2025,809937,50,
40683,100682,Venue,Electric,Delhi,4/16/2025,1535077,39,
40684,100683,i20,Diesel,Chennai,3/5/2025,907002,20,
40685,100684,i20,Diesel,Delhi,9/16/2025,1523236,10,
40686,100685,Creta,Petrol,Chennai,4/23/2025,1303599,27,
40687,100686,Venue,Petrol,Pune,11/28/2025,1605663,44,
40688,100687,City,Petrol,Bangalore,8/28/2025,1485233,30,
40689,100688,Creta,Electric,Delhi,10/26/2025,532101,3,
40690,100689,Swift,Electric,Mumbai,1/17/2025,926785,26,
40691,100690,City,Diesel,Pune,6/4/2025,568187,48,
40692,100691,Creta,Electric,Delhi,8/27/2025,1182274,38,
40693,100692,Swift,Electric,Mumbai,3/28/2025,1591950,23,
40694,100693,Verna,Petrol,Chennai,1/27/2025,661625,36,
40695,100694,Venue,Electric,Pune,1/24/2025,1695375,1,
40696,100695,i20,Electric,Bangalore,9/8/2025,802111,28,
40697,100696,Swift,Electric,Hyderabad,3/25/2025,502594,15,
40698,100697,i20,Petrol,Delhi,3/4/2025,1001387,43,
40699,100698,i20,Petrol,Delhi,10/9/2025,1433201,43,
40700,100699,XUV300,Electric,Bangalore,2/3/2025,748399,38,
40701,100700,Verna,Petrol,Pune,7/10/2025,533185,5,
40702,100701,Swift,Electric,Hyderabad,7/15/2025,1215428,38,
40703,100702,Swift,CNG,Delhi,5/8/2025,618055,32,
40704,100703,Creta,Diesel,Bangalore,6/4/2025,1685288,24,
40705,100704,City,Petrol,Hyderabad,8/14/2025,916951,32,
40706,100705,City,CNG,Delhi,11/19/2025,1316396,40,
40707,100706,City,Petrol,Mumbai,9/12/2025,1677150,16,
40708,100707,i20,CNG,Bangalore,4/22/2025,1730505,21,
40709,100708,Verna,Electric,Bangalore,9/5/2025,1235249,32,
40710,100709,XUV300,Petrol,Chennai,3/7/2025,1546676,30,
40711,100710,Venue,Electric,Hyderabad,5/14/2025,1580551,24,
40712,100711,Swift,Diesel,Pune,3/24/2025,1380700,18,
40713,100712,Venue,CNG,Mumbai,5/10/2025,567218,39,
40714,100713,City,Electric,Bangalore,10/15/2025,1003626,34,
40715,100714,Verna,Petrol,Hyderabad,12/29/2025,1712359,12,
40716,100715,Baleno,Diesel,Delhi,5/6/2025,1163381,10,
40717,100716,Swift,Diesel,Chennai,8/20/2025,1276979,38,
40718,100717,Baleno,Diesel,Chennai,5/2/2025,1261782,25,
40719,100718,Venue,Electric,Pune,11/28/2025,1671981,22,
40720,100719,XUV300,Petrol,Bangalore,12/13/2025,696959,6,
40721,100720,i20,CNG,Delhi,1/31/2025,911118,27,
40722,100721,Creta,Electric,Delhi,12/17/2025,1667516,28,
40723,100722,City,Diesel,Mumbai,9/12/2025,837136,44,
40724,100723,Swift,Diesel,Chennai,2/9/2025,626900,15,
40725,100724,Verna,Electric,Chennai,6/8/2025,1350487,45,
40726,100725,Creta,CNG,Chennai,11/24/2025,1383421,33,
40727,100726,i20,Diesel,Bangalore,9/15/2025,1374653,7,
40728,100727,i20,CNG,Pune,7/11/2025,1134918,34,
40729,100728,Venue,Diesel,Pune,1/27/2025,921686,40,
40730,100729,XUV300,Electric,Mumbai,4/21/2025,1552459,30,
40731,100730,Creta,Petrol,Mumbai,6/13/2025,1366353,26,
40732,100731,City,Electric,Delhi,9/11/2025,1465208,20,
40733,100732,Verna,CNG,Chennai,7/29/2025,1308902,2,
40734,100733,Baleno,Diesel,Pune,8/31/2025,700189,23,
40735,100734,Baleno,Diesel,Hyderabad,7/10/2025,1340540,33,
40736,100735,Venue,CNG,Chennai,6/18/2025,873124,50,
40737,100736,XUV300,Electric,Hyderabad,5/3/2025,1346257,49,
40738,100737,Venue,Diesel,Bangalore,3/19/2025,937334,13,
40739,100738,Verna,CNG,Bangalore,1/20/2025,1029210,33,
40740,100739,Verna,Electric,Bangalore,7/13/2025,1289445,4,
40741,100740,Baleno,Electric,Bangalore,2/12/2025,1324671,35,
40742,100741,Swift,CNG,Pune,6/30/2025,1261365,31,
40743,100742,XUV300,CNG,Delhi,2/16/2025,1185281,11,
40744,100743,i20,Diesel,Chennai,3/6/2025,1269490,20,
40745,100744,Verna,CNG,Bangalore,4/2/2025,1311306,25,
40746,100745,Baleno,Electric,Pune,4/12/2025,1604036,47,
40747,100746,Verna,Electric,Bangalore,7/4/2025,703490,34,
40748,100747,Verna,Petrol,Chennai,5/17/2025,979204,12,
40749,100748,City,CNG,Pune,8/10/2025,680978,30,
40750,100749,Creta,Diesel,Hyderabad,5/3/2025,1393037,21,
40751,100750,Verna,Petrol,Bangalore,4/5/2025,1462291,7,
40752,100751,i20,Petrol,Pune,8/5/2025,1797445,28,
40753,100752,i20,CNG,Mumbai,3/25/2025,1645807,19,
40754,100753,Verna,Petrol,Mumbai,2/17/2025,1166898,23,
40755,100754,XUV300,Diesel,Mumbai,11/1/2025,1198730,15,
40756,100755,Verna,Diesel,Hyderabad,8/6/2025,1531727,6,
40757,100756,Creta,Diesel,Mumbai,11/9/2025,537538,42,
40758,100757,Venue,Electric,Mumbai,6/2/2025,666002,34,
40759,100758,Baleno,Diesel,Hyderabad,7/18/2025,1777108,37,
40760,100759,Baleno,CNG,Chennai,8/24/2025,1769603,1,
40761,100760,i20,CNG,Mumbai,7/11/2025,712451,1,
40762,100761,Verna,Electric,Delhi,10/23/2025,766339,11,
40763,100762,City,Electric,Chennai,7/3/2025,826316,5,
40764,100763,i20,Diesel,Bangalore,8/16/2025,677995,11,
40765,100764,i20,Electric,Mumbai,5/1/2025,814356,34,
40766,100765,i20,CNG,Hyderabad,9/7/2025,1263292,22,
40767,100766,i20,CNG,Bangalore,5/21/2025,921374,24,
40768,100767,Swift,CNG,Pune,8/18/2025,1189669,48,
40769,100768,Swift,Petrol,Bangalore,2/26/2025,1762820,10,
40770,100769,XUV300,Diesel,Bangalore,1/20/2025,926085,47,
40771,100770,City,Petrol,Mumbai,6/19/2025,651518,17,
40772,100771,XUV300,Diesel,Chennai,6/17/2025,765428,25,
40773,100772,Baleno,Petrol,Bangalore,12/11/2025,1092776,10,
40774,100773,Venue,CNG,Hyderabad,1/3/2025,1534930,10,
40775,100774,i20,Petrol,Bangalore,10/11/2025,1556604,25,
40776,100775,XUV300,Electric,Mumbai,8/28/2025,1048380,31,
40777,100776,Venue,Petrol,Bangalore,11/29/2025,1305717,8,
40778,100777,Swift,Diesel,Hyderabad,9/11/2025,829273,1,
40779,100778,i20,Electric,Mumbai,12/19/2025,1679824,34,
40780,100779,Creta,Diesel,Chennai,10/24/2025,987826,22,
40781,100780,Venue,CNG,Mumbai,9/6/2025,617815,32,
40782,100781,XUV300,Petrol,Chennai,9/30/2025,834341,39,
40783,100782,XUV300,Electric,Bangalore,5/17/2025,720281,10,
40784,100783,Baleno,CNG,Chennai,4/15/2025,545612,46,
40785,100784,City,Diesel,Mumbai,3/6/2025,1495805,48,
40786,100785,i20,Diesel,Pune,12/16/2025,1743797,18,
40787,100786,XUV300,CNG,Delhi,4/25/2025,832717,9,
40788,100787,City,CNG,Mumbai,11/28/2025,847472,5,
40789,100788,XUV300,Diesel,Hyderabad,1/3/2025,1613462,42,
40790,100789,City,Petrol,Bangalore,4/1/2025,1432111,12,
40791,100790,Venue,Diesel,Delhi,4/18/2025,1580912,46,
40792,100791,Verna,CNG,Mumbai,8/18/2025,1426559,13,
40793,100792,Venue,CNG,Hyderabad,12/18/2025,1436150,35,
40794,100793,Swift,Electric,Mumbai,10/12/2025,872385,23,
40795,100794,Creta,Petrol,Chennai,1/10/2025,1554621,3,
40796,100795,Baleno,Petrol,Bangalore,4/19/2025,1461009,46,
40797,100796,Verna,Diesel,Delhi,12/17/2025,1558045,6,
40798,100797,Baleno,Diesel,Mumbai,5/22/2025,1363802,31,
40799,100798,XUV300,Electric,Mumbai,6/6/2025,709092,19,
40800,100799,Creta,Diesel,Chennai,6/27/2025,1585526,10,
40801,100800,Creta,CNG,Chennai,9/7/2025,1280146,24,
40802,100801,Verna,Diesel,Mumbai,7/9/2025,1396911,6,
40803,100802,i20,Petrol,Chennai,1/21/2025,1656165,41,
40804,100803,Baleno,Electric,Bangalore,4/27/2025,791791,45,
